#{"t_start": 1595257146.9117842, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
779.5,379,85913.825146,784,4,0,1,0,data/map2.bmp
834.5,276,85917.106996,836,1,1,1,0,data/map1.bmp
787.0,339,85921.298524,892,4,1,1,0,data/map2.bmp
40.5,324,85925.219445,196,4,1,0,0,data/map2.bmp
798.0,302,85929.120945,799,2,1,1,0,data/map2.bmp
772.0,330,85933.102617,875,2,2,1,0,data/map1.bmp
276.5,322,85937.509612,437,4,2,0,0,data/map1.bmp
750.0,289,85940.919323,752,1,1,1,0,data/map2.bmp
907.5,402,85946.012092,1011,4,2,1,0,data/map1.bmp
757,263,85949.195741,807,2,1,1,0,data/map2.bmp
758,255,85952.474313,808,2,1,1,0,data/map2.bmp
816.5,372,85957.03156,867,1,1,1,0,data/map1.bmp
797.5,293,85960.831445,801,2,1,1,0,data/map2.bmp
770.5,583,85967.969361,825,4,0,1,0,data/map1.bmp
828.0,379,85972.691601,834,4,0,1,0,data/map2.bmp
719.5,444,85978.544842,771,4,1,1,0,data/map2.bmp
129.0,311,85982.290383,287,2,2,0,0,data/map1.bmp
895.5,300,85985.918473,949,4,2,1,0,data/map2.bmp
761.5,239,85988.993012,762,1,1,1,0,data/map2.bmp
621.5,634,85996.86593,683,2,1,1,0,data/map2.bmp
806.0,258,86000.171415,858,4,1,1,0,data/map2.bmp
802.0,377,86004.752143,816,1,1,1,0,data/map1.bmp
752.0,361,86009.220746,769,1,1,1,0,data/map1.bmp
972.0,326,86013.193235,1076,4,1,1,0,data/map1.bmp
445.0,235,86016.386714,600,4,2,0,0,data/map1.bmp
130.0,257,86019.658468,283,4,1,0,0,data/map1.bmp
836.0,306,86023.576808,848,2,1,1,0,data/map2.bmp
183.0,510,86029.391901,337,4,0,0,0,data/map1.bmp
186.0,313,86032.312125,337,2,2,0,0,data/map1.bmp
220.0,316,86035.845272,383,4,2,0,0,data/map1.bmp
727.5,506,86041.013023,890,4,0,1,0,data/map1.bmp
902.5,271,86043.722265,905,4,1,1,0,data/map2.bmp
214.5,252,86046.33583,370,2,2,0,0,data/map1.bmp
691.5,320,86049.201692,745,2,1,1,0,data/map2.bmp
855.0,397,86052.997877,862,4,0,1,0,data/map1.bmp
871.5,322,86056.168063,927,2,2,1,0,data/map1.bmp
820.5,310,86059.064296,929,2,2,1,0,data/map1.bmp
888.0,479,86064.000497,896,4,0,1,0,data/map1.bmp
231.0,374,86067.705638,383,4,1,0,0,data/map1.bmp
389.5,559,86073.224063,541,4,2,0,0,data/map1.bmp
780,309,86076.594987,780,4,0,1,0,data/map1.bmp
696.0,375,86080.320806,784,4,1,1,0,data/map2.bmp
772.0,343,86083.656367,773,4,0,1,0,data/map1.bmp
210.0,264,86086.289686,367,4,2,0,0,data/map1.bmp
95.5,264,86088.92838,246,4,2,0,0,data/map2.bmp
927.0,311,86092.203333,929,1,1,1,0,data/map1.bmp
767.5,360,86095.967131,869,2,2,1,0,data/map1.bmp
778.5,314,86098.791937,779,1,1,1,0,data/map1.bmp
285.0,343,86102.396327,441,4,0,0,0,data/map1.bmp
748.0,302,86105.350207,749,4,0,1,0,data/map2.bmp
154.0,303,86108.171408,305,4,2,0,0,data/map2.bmp
753.0,405,86112.669724,860,2,2,1,0,data/map1.bmp
915.0,365,86116.200047,968,2,2,1,0,data/map1.bmp
733.5,374,86119.308884,785,2,1,1,0,data/map2.bmp
759.5,249,86121.67884,760,2,1,1,0,data/map2.bmp
122.5,377,86125.563171,274,4,1,0,0,data/map1.bmp
855.5,406,86129.653174,960,4,2,1,0,data/map1.bmp
674.5,417,86133.928505,726,4,0,1,0,data/map2.bmp
774.5,329,86137.083662,826,4,0,1,0,data/map1.bmp
606.0,764,86144.506072,707,4,0,1,0,data/map2.bmp
1209.0,385,86148.404975,1264,4,2,1,0,data/map1.bmp
483.0,372,86152.349184,635,4,2,0,0,data/map1.bmp
705.5,265,86155.007321,756,1,1,1,0,data/map2.bmp
757.0,248,86157.481729,760,4,0,1,0,data/map2.bmp
750.0,411,86161.420329,859,2,2,1,0,data/map1.bmp
155.0,423,86166.186754,372,4,1,0,0,data/map1.bmp
881,302,86169.161391,881,2,2,1,0,data/map1.bmp
642.5,322,86172.523747,745,4,0,1,0,data/map2.bmp
866,376,86176.264658,916,2,2,1,0,data/map1.bmp
312.0,289,86179.188413,468,4,2,0,0,data/map1.bmp
373.0,194,86181.060133,526,4,2,0,0,data/map1.bmp
780.5,296,86184.110388,832,2,2,1,0,data/map1.bmp
28.0,212,86185.989087,179,4,2,0,0,data/map2.bmp
876.5,320,86189.446247,927,2,2,1,0,data/map1.bmp
86.0,423,86193.675521,238,4,0,0,0,data/map1.bmp
692.5,332,86197.08544,743,1,1,1,0,data/map2.bmp
741.5,401,86200.896726,761,4,0,1,0,data/map1.bmp
750,296,86203.276328,800,1,1,1,0,data/map2.bmp
683.5,672,86209.286682,775,2,1,1,0,data/map2.bmp
332.5,345,86213.010447,487,4,2,0,0,data/map1.bmp
803,283,86215.687976,803,1,1,1,0,data/map2.bmp
800,295,86218.940998,850,4,1,1,0,data/map2.bmp
152,222,86221.024957,302,4,0,0,0,data/map1.bmp
917.5,363,86224.877999,1019,4,2,1,0,data/map1.bmp
965.5,374,86228.434447,1017,4,1,1,0,data/map1.bmp
89.5,271,86231.158022,246,4,2,0,0,data/map2.bmp
722,345,86234.599333,772,1,1,1,0,data/map1.bmp
48.0,320,86237.644312,205,4,2,0,0,data/map2.bmp
39.5,565,86243.111086,208,4,0,0,0,data/map2.bmp
333.0,289,86245.965844,485,4,2,0,0,data/map1.bmp
631.0,573,86251.545204,745,4,1,1,0,data/map2.bmp
46.0,250,86253.872559,199,4,2,0,0,data/map2.bmp
716.5,357,86257.669515,770,4,0,1,0,data/map1.bmp
650.5,952,86266.704259,651,1,1,1,0,data/map1.bmp
654.0,423,86270.823929,757,4,0,1,0,data/map1.bmp
735.0,339,86274.097354,742,2,1,1,0,data/map2.bmp
685.0,368,86277.595659,736,4,0,1,0,data/map2.bmp
882.0,294,86280.372786,933,4,0,1,0,data/map1.bmp
228.5,311,86283.377727,382,4,2,0,0,data/map1.bmp
781.5,287,86286.468352,784,4,0,1,0,data/map1.bmp
156.0,538,86291.399513,309,2,1,0,0,data/map2.bmp
163.0,267,86294.112639,315,4,2,0,0,data/map1.bmp
935.5,275,86296.657605,936,2,2,1,0,data/map1.bmp
189.5,320,86299.751593,341,4,1,0,0,data/map1.bmp
858.5,356,86303.540005,920,4,1,1,0,data/map1.bmp
794.0,319,86306.812304,796,4,1,1,0,data/map2.bmp
128.0,258,86309.501645,280,4,1,0,0,data/map1.bmp
754.0,426,86313.542572,756,1,1,1,0,data/map1.bmp
241,334,86316.857938,391,2,2,0,0,data/map1.bmp
238.5,406,86320.704518,390,2,2,0,0,data/map1.bmp
200.0,332,86323.686956,353,4,2,0,0,data/map2.bmp
150.5,326,86327.108519,304,4,2,0,0,data/map2.bmp
807.5,481,86331.982161,813,2,1,1,0,data/map2.bmp
326.5,289,86335.158564,478,4,2,0,0,data/map1.bmp
799.5,284,86338.098484,803,2,1,1,0,data/map2.bmp
383.5,371,86341.937771,537,4,2,0,0,data/map1.bmp
751.0,529,86346.985297,804,2,1,1,0,data/map2.bmp
97.5,315,86350.447642,257,4,1,0,0,data/map2.bmp
83.5,280,86353.445757,237,4,0,0,0,data/map1.bmp
854.5,394,86357.469617,913,2,2,1,0,data/map1.bmp
465.0,325,86360.967674,628,4,2,0,0,data/map1.bmp
622.0,831,86368.497319,675,1,1,1,0,data/map1.bmp
761,243,86370.516602,761,1,1,1,0,data/map2.bmp
730,399,86374.001229,730,1,1,1,0,data/map2.bmp
935.5,369,86377.542026,986,4,1,1,0,data/map2.bmp
102.5,355,86380.822624,256,4,2,0,0,data/map2.bmp
793.5,328,86383.761693,794,2,1,1,0,data/map2.bmp
721,851,86391.901497,721,1,1,1,0,data/map1.bmp
53.5,342,86395.469761,208,4,2,0,0,data/map2.bmp
141.0,323,86398.444666,296,4,1,0,0,data/map2.bmp
832,299,86401.407156,832,4,1,1,0,data/map1.bmp
825,332,86404.743763,875,2,2,1,0,data/map1.bmp
337.0,219,86407.171121,489,4,1,0,0,data/map1.bmp
368.0,256,86409.619862,519,4,2,0,0,data/map1.bmp
42.0,300,86412.382082,198,4,0,0,0,data/map2.bmp
810.5,370,86416.271866,917,4,1,1,0,data/map1.bmp
179.5,310,86419.363599,337,4,1,0,0,data/map1.bmp
195.5,305,86422.460065,348,4,2,0,0,data/map2.bmp
323.5,320,86425.579307,475,4,2,0,0,data/map1.bmp
140.0,259,86428.113559,295,4,2,0,0,data/map2.bmp
761.0,393,86432.09902,813,4,0,1,0,data/map1.bmp
735.0,506,86436.772228,790,4,0,1,0,data/map1.bmp
826.0,321,86440.147209,877,4,1,1,0,data/map1.bmp
740.5,328,86443.236517,744,4,0,1,0,data/map2.bmp
286.0,428,86447.88055,438,4,2,0,0,data/map1.bmp
824,336,86450.861843,824,1,1,1,0,data/map1.bmp
818.5,352,86454.662982,821,4,1,1,0,data/map1.bmp
235.0,474,86459.361765,391,2,2,0,0,data/map1.bmp
583.0,589,86464.785668,692,4,1,1,0,data/map2.bmp
790.0,327,86467.961674,794,1,1,1,0,data/map2.bmp
751.5,364,86471.719683,837,4,1,1,0,data/map2.bmp
730.5,346,86475.252339,740,4,0,1,0,data/map2.bmp
739.0,344,86478.309719,841,4,2,1,0,data/map2.bmp
683.5,355,86481.846577,788,4,1,1,0,data/map2.bmp
781.0,297,86484.735348,832,1,1,1,0,data/map1.bmp
816.0,365,86488.240983,868,4,0,1,0,data/map1.bmp
658.0,252,86490.604127,759,4,0,1,0,data/map2.bmp
679.5,392,86494.147458,731,1,1,1,0,data/map2.bmp
154,283,86496.873121,304,4,1,0,0,data/map2.bmp
678.5,387,86500.469004,782,2,1,1,0,data/map2.bmp
756,265,86503.029832,756,1,1,1,0,data/map2.bmp
742.0,331,86506.138014,793,2,1,1,0,data/map2.bmp
724.5,332,86509.279751,793,2,1,1,0,data/map2.bmp
699.5,297,86511.867759,750,1,1,1,0,data/map2.bmp
49.0,308,86514.603576,201,4,2,0,0,data/map2.bmp
871.5,344,86518.177501,923,4,0,1,0,data/map1.bmp
934.5,281,86521.137596,935,4,1,1,0,data/map1.bmp
787.0,353,86524.691879,839,2,1,1,0,data/map2.bmp
698.5,287,86527.378044,752,1,1,1,0,data/map2.bmp
847.5,289,86530.437346,852,4,2,1,0,data/map2.bmp
720,355,86533.629802,820,2,2,1,0,data/map1.bmp
796.0,305,86537.064725,848,4,1,1,0,data/map2.bmp
154.0,215,86538.91946,305,4,1,0,0,data/map2.bmp
199.5,284,86541.913023,350,4,2,0,0,data/map2.bmp
810,249,86544.375872,810,4,1,1,0,data/map2.bmp
54.5,311,86547.361371,205,4,2,0,0,data/map2.bmp
785.0,368,86550.982313,836,2,1,1,0,data/map2.bmp
701.0,489,86555.601629,762,2,1,1,0,data/map2.bmp
150.5,222,86557.657215,301,4,1,0,0,data/map1.bmp
233.0,293,86560.705119,384,2,2,0,0,data/map1.bmp
96.5,327,86563.721912,247,4,2,0,0,data/map2.bmp
106.5,372,86567.258448,259,4,2,0,0,data/map2.bmp
358.0,275,86570.206888,510,4,2,0,0,data/map1.bmp
792.5,314,86573.454553,797,4,0,1,0,data/map2.bmp
58.5,384,86577.29405,209,4,1,0,0,data/map2.bmp
778.5,313,86580.42854,829,4,0,1,0,data/map1.bmp
871.0,346,86583.824763,872,1,1,1,0,data/map1.bmp
239.5,314,86587.107677,391,4,1,0,0,data/map1.bmp
737.5,345,86590.782408,740,4,0,1,0,data/map2.bmp
816,379,86594.523651,866,2,2,1,0,data/map1.bmp
126.0,459,86599.384012,306,4,0,0,0,data/map2.bmp
140.5,237,86601.492397,291,4,1,0,0,data/map2.bmp
279.5,295,86604.755234,433,4,2,0,0,data/map1.bmp
691.5,335,86607.515984,742,2,1,1,0,data/map2.bmp
679.5,590,86613.500575,741,4,0,1,0,data/map2.bmp
883.5,431,86617.78159,1005,2,2,1,0,data/map1.bmp
18.0,354,86621.591984,209,4,1,0,0,data/map2.bmp
739.5,465,86626.214698,798,4,0,1,0,data/map1.bmp
804.0,411,86630.446665,859,4,1,1,0,data/map1.bmp
821.5,343,86633.936335,873,1,1,1,0,data/map1.bmp
800,299,86636.494522,800,2,1,1,0,data/map2.bmp
977.0,313,86639.505722,979,2,2,1,0,data/map1.bmp
679.5,388,86643.287199,732,2,1,1,0,data/map2.bmp
740,506,86648.456687,740,4,0,1,0,data/map1.bmp
693.5,325,86651.487194,794,2,1,1,0,data/map2.bmp
779,313,86654.336001,779,1,1,1,0,data/map1.bmp
267.5,265,86656.823248,418,4,2,0,0,data/map1.bmp
682.5,364,86660.568552,737,4,0,1,0,data/map2.bmp
773,343,86664.143661,773,4,0,1,0,data/map1.bmp
691,340,86667.394805,741,1,1,1,0,data/map2.bmp
748.5,443,86671.827404,853,4,1,1,0,data/map1.bmp
787.0,354,86675.374685,839,2,1,1,0,data/map2.bmp
155.5,379,86679.262979,307,4,2,0,0,data/map2.bmp
837.0,267,86681.852972,838,1,1,1,0,data/map1.bmp
132.0,277,86684.56392,288,4,2,0,0,data/map2.bmp
782.5,381,86688.101807,833,2,1,1,0,data/map2.bmp
708.0,400,86692.020378,761,1,1,1,0,data/map1.bmp
748.5,440,86696.518703,753,1,1,1,0,data/map1.bmp
749,303,86699.372323,799,2,1,1,0,data/map2.bmp
630.5,555,86704.521766,748,2,1,1,0,data/map2.bmp
424.5,432,86708.967359,587,4,2,0,0,data/map1.bmp
296.5,582,86714.396232,453,4,2,0,0,data/map2.bmp
239.5,438,86718.890089,391,2,2,0,0,data/map1.bmp
706.0,655,86725.447351,810,4,1,1,0,data/map1.bmp
143.0,347,86728.749812,300,4,2,0,0,data/map2.bmp
761.5,649,86734.863078,862,2,2,1,0,data/map1.bmp
257.0,292,86737.532382,412,4,2,0,0,data/map1.bmp
862.5,394,86741.334641,913,4,1,1,0,data/map1.bmp
749.5,299,86744.157929,800,1,1,1,0,data/map2.bmp
667.5,448,86748.635366,770,2,1,1,0,data/map2.bmp
230.5,418,86752.742579,395,4,2,0,0,data/map2.bmp
973.5,332,86756.252681,975,2,2,1,0,data/map1.bmp
635.0,706,86762.549179,718,2,1,1,0,data/map2.bmp
998.5,386,86766.209182,1014,2,2,1,0,data/map1.bmp
672.0,394,86770.136125,731,4,0,1,0,data/map2.bmp
763.5,375,86773.686953,816,1,1,1,0,data/map1.bmp
237.5,446,86778.322985,390,4,1,0,0,data/map1.bmp
853.5,436,86782.552529,854,4,0,1,0,data/map1.bmp
569.5,615,86788.457627,686,4,0,1,0,data/map2.bmp
728,405,86792.202063,728,1,1,1,0,data/map2.bmp
971.5,343,86795.842355,973,4,1,1,0,data/map1.bmp
557.5,611,86801.664626,687,4,0,1,0,data/map2.bmp
707.5,601,86807.305443,739,1,1,1,0,data/map2.bmp
416.0,411,86811.49595,581,4,2,0,0,data/map1.bmp
748.0,300,86814.516609,749,4,0,1,0,data/map2.bmp
183.5,333,86817.678129,344,4,1,0,0,data/map1.bmp
753.5,391,86821.429445,763,1,1,1,0,data/map1.bmp
847.0,306,86824.376907,898,4,1,1,0,data/map2.bmp
188,651,86830.927057,338,4,0,0,0,data/map1.bmp
47.0,330,86834.103657,202,4,0,0,0,data/map2.bmp
784,287,86837.186175,784,1,1,1,0,data/map1.bmp
695.5,504,86842.164121,759,2,1,1,0,data/map2.bmp
829.5,303,86845.242211,831,4,1,1,0,data/map1.bmp
56,303,86848.103327,206,4,1,0,0,data/map2.bmp
1011.5,369,86851.821991,1068,4,2,1,0,data/map1.bmp
715.5,454,86856.288619,719,4,0,1,0,data/map2.bmp
868.5,363,86860.089571,869,4,0,1,0,data/map1.bmp
747.0,307,86862.983315,748,1,1,1,0,data/map2.bmp
78.5,225,86865.313709,233,4,2,0,0,data/map2.bmp
710.0,351,86868.640694,839,4,1,1,0,data/map2.bmp
928.5,312,86871.919756,929,2,2,1,0,data/map1.bmp
714.0,384,86875.711258,815,1,1,1,0,data/map1.bmp
464.5,244,86878.310052,617,4,2,0,0,data/map1.bmp
828.0,310,86881.321894,879,2,2,1,0,data/map1.bmp
287.0,378,86885.130891,441,4,2,0,0,data/map1.bmp
775.5,414,86888.628145,827,1,1,1,0,data/map2.bmp
235.5,522,86893.943244,391,4,1,0,0,data/map1.bmp
573.0,1242,86905.677342,661,4,0,1,0,data/map2.bmp
320.0,334,86909.230021,474,4,2,0,0,data/map1.bmp
229.0,339,86912.408258,381,4,1,0,0,data/map1.bmp
731.0,352,86915.933912,789,4,0,1,0,data/map2.bmp
226.0,319,86919.404856,408,2,2,0,0,data/map1.bmp
67.5,201,86921.114667,227,4,2,0,0,data/map2.bmp
762.5,444,86925.493487,821,4,1,1,0,data/map2.bmp
137,392,86929.504152,287,4,1,0,0,data/map1.bmp
797,312,86932.385044,897,4,2,1,0,data/map2.bmp
264.0,260,86935.185112,417,4,2,0,0,data/map1.bmp
740.0,476,86939.812652,746,1,1,1,0,data/map1.bmp
773.5,589,86945.570728,824,1,1,1,0,data/map1.bmp
764.5,378,86949.243072,816,4,1,1,0,data/map1.bmp
692.0,512,86954.103059,757,2,1,1,0,data/map2.bmp
224.0,312,86957.36307,384,4,2,0,0,data/map1.bmp
574.0,1171,86967.720755,625,1,1,1,0,data/map2.bmp
50.0,332,86971.062955,207,4,2,0,0,data/map2.bmp
759,251,86973.391468,759,1,1,1,0,data/map2.bmp
179.0,354,86976.761266,336,4,0,0,0,data/map1.bmp
818.5,346,86980.173016,872,2,2,1,0,data/map1.bmp
241.5,326,86983.710464,398,4,2,0,0,data/map2.bmp
630.5,579,86988.848194,694,1,1,1,0,data/map2.bmp
313.0,286,86991.62569,467,4,2,0,0,data/map1.bmp
749,300,86994.654534,749,2,1,1,0,data/map2.bmp
903,280,86997.197738,903,2,1,1,0,data/map2.bmp
545.5,827,87004.406653,644,1,1,1,0,data/map2.bmp
736.5,363,87007.95029,787,2,1,1,0,data/map2.bmp
143.0,227,87010.365892,296,4,1,0,0,data/map1.bmp
383.5,348,87013.870787,538,4,2,0,0,data/map1.bmp
107.0,320,87016.811634,258,4,1,0,0,data/map2.bmp
846.5,296,87019.96039,900,4,2,1,0,data/map2.bmp
8.0,143,87021.332261,169,4,2,0,0,data/map2.bmp
764.0,367,87025.047976,868,2,2,1,0,data/map1.bmp
328.5,360,87028.624407,489,4,2,0,0,data/map1.bmp
610.5,471,87033.444418,715,4,0,1,0,data/map2.bmp
1096.5,435,87037.657918,1104,4,0,1,0,data/map1.bmp
880.0,295,87040.951858,882,4,1,1,0,data/map1.bmp
701,291,87043.757211,801,4,2,1,0,data/map2.bmp
735.5,327,87047.10361,794,2,1,1,0,data/map2.bmp
825.5,312,87050.230189,879,2,2,1,0,data/map1.bmp
785,372,87053.907692,785,2,1,1,0,data/map2.bmp
820.5,347,87057.437355,872,4,0,1,0,data/map1.bmp
56,325,87060.405699,206,4,2,0,0,data/map2.bmp
675.0,409,87064.361763,728,4,0,1,0,data/map2.bmp
685.5,357,87067.930107,788,4,2,1,0,data/map2.bmp
758.0,403,87071.82647,761,1,1,1,0,data/map1.bmp
827.0,400,87075.549937,829,2,1,1,0,data/map2.bmp
760,245,87077.698587,760,1,1,1,0,data/map2.bmp
821.0,378,87081.245904,884,2,1,1,0,data/map2.bmp
730.0,530,87086.221132,735,1,1,1,0,data/map1.bmp
801.0,281,87089.089332,803,1,1,1,0,data/map2.bmp
749,304,87092.034556,749,2,1,1,0,data/map2.bmp
688.5,352,87095.494501,739,4,0,1,0,data/map2.bmp
875,331,87098.633605,925,4,0,1,0,data/map1.bmp
691.5,336,87101.888465,742,4,2,1,0,data/map2.bmp
693.5,541,87106.84871,701,1,1,1,0,data/map2.bmp
935,280,87109.669157,935,4,0,1,0,data/map1.bmp
156.5,338,87113.135787,309,4,2,0,0,data/map2.bmp
1023.0,325,87116.458412,1026,2,2,1,0,data/map1.bmp
759.0,390,87120.302263,863,2,2,1,0,data/map1.bmp
648.0,794,87127.56459,701,1,1,1,0,data/map2.bmp
882.0,279,87130.195005,886,2,2,1,0,data/map1.bmp
723.0,329,87133.509763,826,4,0,1,0,data/map1.bmp
734.5,358,87136.768512,788,4,0,1,0,data/map2.bmp
735.5,275,87140.055827,786,4,0,1,0,data/map1.bmp
878.0,293,87142.891995,883,2,2,1,0,data/map1.bmp
53.0,308,87145.933954,206,4,2,0,0,data/map2.bmp
741.0,472,87151.054571,797,4,0,1,0,data/map1.bmp
718.5,440,87154.905345,721,1,1,1,0,data/map2.bmp
256.5,358,87158.788518,420,2,2,0,0,data/map1.bmp
77.5,213,87161.04975,228,4,1,0,0,data/map2.bmp
690.0,329,87164.027176,794,2,1,1,0,data/map2.bmp
191.5,151,87166.020512,349,4,2,0,0,data/map1.bmp
633.0,372,87169.503366,735,4,1,1,0,data/map2.bmp
127.0,460,87174.141087,291,4,0,0,0,data/map1.bmp
749.0,286,87176.597952,802,1,1,1,0,data/map2.bmp
123.5,313,87180.083709,282,4,1,0,0,data/map1.bmp
697.0,302,87183.159601,799,4,2,1,0,data/map2.bmp
181,402,87186.914358,331,4,1,0,0,data/map1.bmp
734.0,284,87189.582992,785,4,0,1,0,data/map1.bmp
740.0,492,87194.288565,761,2,1,1,0,data/map2.bmp
693.5,526,87199.306856,754,2,1,1,0,data/map2.bmp
48.0,433,87203.827239,257,4,1,0,0,data/map2.bmp
646.0,500,87208.466498,759,1,1,1,0,data/map2.bmp
104.0,326,87211.471564,256,4,2,0,0,data/map2.bmp
268.0,329,87214.924134,421,4,1,0,0,data/map1.bmp
789.5,349,87218.43437,790,2,1,1,0,data/map2.bmp
352.0,231,87220.598896,513,4,2,0,0,data/map1.bmp
917.0,347,87224.132574,1022,4,2,1,0,data/map1.bmp
679.0,398,87227.72066,730,2,1,1,0,data/map2.bmp
768.5,362,87231.368289,869,2,2,1,0,data/map1.bmp
756.0,409,87235.181828,860,2,2,1,0,data/map1.bmp
83.5,324,87238.41521,237,4,1,0,0,data/map1.bmp
726.0,408,87241.940927,728,1,1,1,0,data/map2.bmp
19.0,278,87244.521234,183,4,1,0,0,data/map2.bmp
767.0,331,87248.06117,825,4,0,1,0,data/map1.bmp
823.0,431,87252.160851,905,4,0,1,0,data/map1.bmp
280.5,704,87259.490005,441,4,1,0,0,data/map1.bmp
206.5,342,87262.453716,359,4,2,0,0,data/map2.bmp
53.5,183,87264.554633,212,2,2,0,0,data/map1.bmp
694.5,319,87267.638508,746,4,0,1,0,data/map2.bmp
830.0,302,87270.810348,831,2,2,1,0,data/map1.bmp
806,269,87273.480805,806,1,1,1,0,data/map2.bmp
807,263,87276.118952,807,1,1,1,0,data/map2.bmp
842.0,469,87280.643652,898,4,0,1,0,data/map1.bmp
743.5,322,87283.759598,795,2,1,1,0,data/map2.bmp
711.5,485,87288.475525,712,1,1,1,0,data/map2.bmp
854.5,423,87292.770428,957,4,1,1,0,data/map1.bmp
210.0,265,87296.219143,362,4,2,0,0,data/map1.bmp
613.0,425,87301.62257,724,4,0,1,0,data/map2.bmp
98.0,279,87305.708867,250,4,2,0,0,data/map2.bmp
252.0,274,87309.34176,407,4,2,0,0,data/map1.bmp
307.0,198,87311.788509,460,4,2,0,0,data/map1.bmp
224.5,345,87316.513947,381,4,1,0,0,data/map1.bmp
949.5,445,87322.059544,1052,2,2,1,0,data/map1.bmp
685.0,363,87326.535674,737,2,1,1,0,data/map2.bmp
921.5,340,87331.233306,973,4,2,1,0,data/map1.bmp
799.5,297,87334.867135,800,4,0,1,0,data/map2.bmp
416.5,298,87339.026341,571,4,2,0,0,data/map1.bmp
809,252,87341.748971,809,1,1,1,0,data/map2.bmp
269.5,242,87345.047862,422,4,2,0,0,data/map1.bmp
790.5,441,87350.894547,803,1,1,1,0,data/map1.bmp
851.0,393,87356.296132,963,4,2,1,0,data/map1.bmp
812.0,390,87361.086469,813,1,1,1,0,data/map1.bmp
786.5,294,87364.559493,801,1,1,1,0,data/map2.bmp
937.5,512,87371.014688,939,4,0,1,0,data/map1.bmp
752.0,281,87374.275739,753,1,1,1,0,data/map2.bmp
793.0,418,87379.855699,808,1,1,1,0,data/map1.bmp
920,359,87384.303048,920,4,1,1,0,data/map1.bmp
908,256,87387.554642,908,4,0,1,0,data/map2.bmp
861,403,87393.298858,911,4,1,1,0,data/map1.bmp
30.0,211,87395.672384,181,4,2,0,0,data/map2.bmp
750,456,87401.642614,800,1,1,1,0,data/map1.bmp
188.5,396,87406.369803,349,4,0,0,0,data/map2.bmp
984.0,490,87412.800752,1093,4,2,1,0,data/map1.bmp
30.5,213,87415.163804,183,4,1,0,0,data/map2.bmp
46.5,286,87418.965402,205,4,2,0,0,data/map2.bmp
770.5,337,87423.03711,874,4,1,1,0,data/map1.bmp
741.5,330,87427.285015,793,4,2,1,0,data/map2.bmp
820.0,342,87431.507656,873,2,2,1,0,data/map1.bmp
327.5,511,87437.620636,488,2,2,0,0,data/map1.bmp
712.5,385,87442.514451,814,2,2,1,0,data/map1.bmp
812.5,372,87446.894614,817,1,1,1,0,data/map1.bmp
639.0,434,87452.868287,755,4,0,1,0,data/map1.bmp
797.5,297,87456.613279,850,4,2,1,0,data/map2.bmp
139.5,399,87461.713886,290,4,0,0,0,data/map1.bmp
713.0,381,87466.814307,815,4,1,1,0,data/map1.bmp
231.5,309,87471.160379,431,4,2,0,0,data/map2.bmp
866.5,385,87476.127893,982,4,2,1,0,data/map2.bmp
227.0,348,87480.442657,400,4,2,0,0,data/map2.bmp
282.5,338,87484.847639,433,4,1,0,0,data/map1.bmp
1011.5,378,87489.802581,1116,4,2,1,0,data/map1.bmp
681.5,343,87494.199631,791,4,0,1,0,data/map2.bmp
704.0,462,87499.525413,767,1,1,1,0,data/map2.bmp
901.0,442,87505.273744,1003,4,2,1,0,data/map1.bmp
718,366,87509.919529,818,2,2,1,0,data/map1.bmp
99,269,87513.182266,249,4,2,0,0,data/map2.bmp
240,425,87518.396449,390,4,1,0,0,data/map1.bmp
775.0,329,87522.491978,826,2,2,1,0,data/map1.bmp
223.0,388,87527.679545,383,4,1,0,0,data/map1.bmp
804,278,87530.876436,854,4,0,1,0,data/map2.bmp
783,291,87534.27895,783,4,0,1,0,data/map1.bmp
35.5,277,87537.834212,187,4,0,0,0,data/map1.bmp
846.5,293,87541.760489,901,4,1,1,0,data/map2.bmp
134.5,271,87545.100439,291,4,2,0,0,data/map2.bmp
868.0,346,87549.228435,922,4,2,1,0,data/map1.bmp
858,255,87552.288354,858,2,1,1,0,data/map2.bmp
748.0,284,87555.996758,803,1,1,1,0,data/map2.bmp
631.5,440,87561.269909,771,4,0,1,0,data/map2.bmp
780.5,387,87565.626096,832,1,1,1,0,data/map2.bmp
321.5,273,87569.080514,472,4,2,0,0,data/map1.bmp
803.5,271,87572.228972,805,2,1,1,0,data/map2.bmp
194.0,593,87579.55782,359,4,0,0,0,data/map2.bmp
281.5,218,87582.64007,434,4,2,0,0,data/map1.bmp
804.5,272,87586.05995,805,4,1,1,0,data/map2.bmp
753.0,453,87591.299026,869,4,1,1,0,data/map2.bmp
102.0,293,87595.102221,253,4,2,0,0,data/map2.bmp
839.0,319,87598.835913,846,2,1,1,0,data/map2.bmp
236.5,328,87603.075788,388,4,1,0,0,data/map1.bmp
641.0,338,87607.091655,742,4,1,1,0,data/map2.bmp
801,293,87610.920007,801,4,2,1,0,data/map2.bmp
829,312,87614.775711,879,4,0,1,0,data/map1.bmp
740.0,343,87619.005909,741,2,1,1,0,data/map2.bmp
748,555,87625.209162,748,2,1,1,0,data/map2.bmp
695.0,519,87631.413337,706,4,0,1,0,data/map2.bmp
769.0,579,87638.628595,776,4,0,1,0,data/map1.bmp
