#{"t_start": 1595900860.7994876, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
833.5,364,100923.244034,837,2,1,1,0,data/map2.bmp
738.0,512,100928.232973,789,1,1,1,0,data/map1.bmp
840.5,327,100931.570527,944,4,2,1,0,data/map2.bmp
683.5,566,100936.9392,778,1,1,1,0,data/map1.bmp
793.5,475,100942.050489,896,4,1,1,0,data/map1.bmp
723.0,384,100945.936793,783,4,0,1,0,data/map2.bmp
965.0,369,100949.973626,1068,4,2,1,0,data/map1.bmp
136.5,296,100952.83581,287,4,1,0,0,data/map1.bmp
926.5,323,100956.291317,977,2,2,1,0,data/map1.bmp
765.5,372,100959.818986,817,4,1,1,0,data/map1.bmp
721.0,338,100963.137875,792,2,1,1,0,data/map2.bmp
879.5,304,100966.074475,881,4,0,1,0,data/map1.bmp
437.0,330,100969.535531,588,4,2,0,0,data/map1.bmp
802.5,275,100972.205017,804,1,1,1,0,data/map2.bmp
774.5,327,100975.717004,826,4,0,1,0,data/map1.bmp
836,279,100978.524589,836,4,0,1,0,data/map1.bmp
788.5,331,100981.915418,843,2,1,1,0,data/map2.bmp
644.5,556,100987.128014,698,1,1,1,0,data/map2.bmp
869.5,346,100990.741171,922,2,2,1,0,data/map1.bmp
190.0,307,100993.782189,341,4,1,0,0,data/map1.bmp
829.5,302,100996.599713,831,1,1,1,0,data/map1.bmp
1006.5,258,100999.207176,1008,4,1,1,0,data/map2.bmp
166.5,362,101002.994151,320,4,1,0,0,data/map1.bmp
57.5,287,101005.706444,208,2,1,0,0,data/map2.bmp
844.5,320,101008.940998,845,2,1,1,0,data/map2.bmp
723.5,368,101012.495499,786,1,1,1,0,data/map2.bmp
643.5,321,101015.546661,745,4,0,1,0,data/map2.bmp
791.5,296,101018.584681,900,4,2,1,0,data/map2.bmp
795.5,288,101021.199925,802,2,1,1,0,data/map2.bmp
300.5,257,101023.907427,453,4,2,0,0,data/map1.bmp
717.5,423,101028.138747,775,4,0,1,0,data/map2.bmp
734.0,349,101031.562554,790,4,0,1,0,data/map2.bmp
784,285,101034.262224,834,1,1,1,0,data/map1.bmp
101.0,347,101037.80655,259,4,2,0,0,data/map2.bmp
715.5,461,101042.054598,717,4,0,1,0,data/map2.bmp
701.0,511,101047.14281,707,4,1,1,0,data/map2.bmp
695.0,313,101050.324566,747,2,1,1,0,data/map2.bmp
213.5,243,101052.904866,366,4,1,0,0,data/map1.bmp
186.0,418,101056.862441,340,4,1,0,0,data/map1.bmp
700.5,294,101059.60972,751,4,0,1,0,data/map2.bmp
718.5,447,101064.276388,770,4,0,1,0,data/map2.bmp
102.0,347,101067.926835,257,4,1,0,0,data/map2.bmp
738.0,406,101071.69242,760,1,1,1,0,data/map1.bmp
711.5,386,101075.40928,782,2,1,1,0,data/map2.bmp
799,301,101078.105273,799,1,1,1,0,data/map2.bmp
772.0,330,101081.677282,825,4,0,1,0,data/map1.bmp
45.5,240,101084.184136,197,4,2,0,0,data/map2.bmp
740.5,744,101090.974108,743,1,1,1,0,data/map1.bmp
10.0,221,101093.185088,174,4,2,0,0,data/map2.bmp
953.0,428,101097.089485,956,2,2,1,0,data/map1.bmp
851.5,446,101101.445522,902,2,2,1,0,data/map1.bmp
508.5,247,101104.207833,661,4,2,0,0,data/map1.bmp
820.0,340,101107.133368,823,1,1,1,0,data/map1.bmp
378.0,321,101110.50298,532,4,2,0,0,data/map1.bmp
274.0,489,101115.497233,439,4,1,0,0,data/map1.bmp
82.5,267,101118.189172,234,4,2,0,0,data/map2.bmp
1024,335,101121.236759,1024,2,2,1,0,data/map1.bmp
107,303,101124.346814,257,4,2,0,0,data/map2.bmp
793.5,329,101127.418286,844,2,1,1,0,data/map2.bmp
239.0,351,101130.86289,390,2,2,0,0,data/map1.bmp
731.0,382,101134.208986,733,1,1,1,0,data/map2.bmp
971.5,345,101137.732705,972,2,2,1,0,data/map1.bmp
281.5,432,101141.943114,440,4,1,0,0,data/map1.bmp
152.0,324,101145.524974,303,4,1,0,0,data/map2.bmp
108.0,286,101148.357909,259,4,2,0,0,data/map2.bmp
97.0,314,101151.262941,250,4,1,0,0,data/map2.bmp
783.5,354,101154.518274,789,2,1,1,0,data/map2.bmp
873,344,101157.98754,873,2,2,1,0,data/map1.bmp
811.5,649,101164.121169,812,4,1,1,0,data/map1.bmp
823,344,101167.575045,873,2,2,1,0,data/map1.bmp
207.0,339,101170.960175,358,4,2,0,0,data/map2.bmp
802.5,275,101173.64454,804,1,1,1,0,data/map2.bmp
798.5,287,101176.647871,802,1,1,1,0,data/map2.bmp
739.0,497,101181.912724,842,4,1,1,0,data/map1.bmp
915.0,372,101185.501793,967,4,0,1,0,data/map1.bmp
773.5,570,101191.329487,877,2,2,1,0,data/map1.bmp
147.0,366,101194.961604,308,4,2,0,0,data/map2.bmp
919.0,343,101198.199012,923,2,2,1,0,data/map1.bmp
679.0,396,101202.517581,730,2,1,1,0,data/map2.bmp
423.0,312,101205.589225,577,4,2,0,0,data/map1.bmp
58.5,405,101209.60332,209,4,1,0,0,data/map2.bmp
680.5,359,101213.329155,738,4,0,1,0,data/map2.bmp
337.5,460,101218.236169,489,4,2,0,0,data/map1.bmp
672.0,431,101222.349504,773,4,2,1,0,data/map2.bmp
722.5,340,101226.041607,773,4,0,1,0,data/map1.bmp
875.5,324,101228.94282,877,2,2,1,0,data/map1.bmp
732.5,373,101232.577158,785,4,1,1,0,data/map2.bmp
69.0,302,101235.503229,220,4,0,0,0,data/map1.bmp
814,387,101239.297974,864,2,2,1,0,data/map1.bmp
794.0,324,101242.495014,895,2,1,1,0,data/map2.bmp
846.5,309,101245.357641,848,4,1,1,0,data/map2.bmp
755.0,405,101249.499245,810,1,1,1,0,data/map1.bmp
918.0,352,101252.906264,921,4,1,1,0,data/map1.bmp
837,273,101255.420251,837,1,1,1,0,data/map1.bmp
1029,314,101258.812576,1029,2,2,1,0,data/map1.bmp
717.5,403,101262.626799,729,2,1,1,0,data/map2.bmp
335.0,380,101266.572248,488,4,2,0,0,data/map1.bmp
872,345,101270.16746,872,2,2,1,0,data/map1.bmp
672.5,1092,101280.025398,673,1,1,1,0,data/map1.bmp
813.5,385,101283.860268,814,1,1,1,0,data/map1.bmp
819.0,358,101287.496833,870,2,2,1,0,data/map1.bmp
157,302,101290.361853,307,4,1,0,0,data/map2.bmp
860.5,392,101294.374187,913,2,2,1,0,data/map1.bmp
751.0,415,101298.751522,808,4,0,1,0,data/map1.bmp
234.0,227,101300.954175,395,4,2,0,0,data/map1.bmp
681.0,378,101304.355938,734,4,0,1,0,data/map2.bmp
804.5,273,101307.218644,805,1,1,1,0,data/map2.bmp
751,292,101309.976778,751,1,1,1,0,data/map2.bmp
810.5,400,101313.850969,811,1,1,1,0,data/map1.bmp
896,319,101316.740068,896,4,1,1,0,data/map2.bmp
417.5,299,101319.926779,570,4,2,0,0,data/map1.bmp
751.5,273,101322.539762,755,4,0,1,0,data/map2.bmp
713.0,438,101326.748778,772,4,0,1,0,data/map2.bmp
777.5,310,101329.884156,829,4,0,1,0,data/map1.bmp
826.0,323,101333.115572,827,4,0,1,0,data/map1.bmp
775.0,418,101337.568835,876,4,2,1,0,data/map2.bmp
770.0,352,101341.009149,821,4,0,1,0,data/map1.bmp
969.5,345,101344.66987,972,2,2,1,0,data/map1.bmp
175.0,346,101348.221791,368,2,2,0,0,data/map1.bmp
690.5,593,101353.650893,741,2,1,1,0,data/map2.bmp
56.0,285,101356.575874,207,4,0,0,0,data/map2.bmp
99.5,569,101361.703476,256,2,1,0,0,data/map2.bmp
184.0,350,101365.298233,338,2,2,0,0,data/map1.bmp
766.5,338,101368.32643,774,1,1,1,0,data/map1.bmp
187.0,308,101371.557279,338,2,2,0,0,data/map1.bmp
863.0,374,101375.50082,867,4,0,1,0,data/map1.bmp
759.5,357,101378.737125,770,1,1,1,0,data/map1.bmp
98.5,301,101382.035467,252,4,2,0,0,data/map2.bmp
1079.5,305,101385.006725,1130,4,2,1,0,data/map1.bmp
784.0,368,101388.603227,886,4,1,1,0,data/map2.bmp
796.5,307,101391.697859,848,4,2,1,0,data/map2.bmp
719.0,340,101395.180367,773,1,1,1,0,data/map1.bmp
752.5,272,101397.57999,755,1,1,1,0,data/map2.bmp
811.5,399,101401.50064,812,1,1,1,0,data/map1.bmp
874.5,330,101404.923702,875,2,2,1,0,data/map1.bmp
792.5,460,101409.596719,899,4,1,1,0,data/map1.bmp
794.0,483,101413.942527,845,1,1,1,0,data/map1.bmp
733.5,375,101417.408998,734,1,1,1,0,data/map2.bmp
864.0,368,101421.07215,868,4,0,1,0,data/map1.bmp
789.0,504,101426.386434,841,4,0,1,0,data/map1.bmp
75.5,139,101427.812012,229,4,2,0,0,data/map2.bmp
770.0,1051,101438.193311,831,4,0,1,0,data/map1.bmp
355.0,285,101441.482127,520,4,2,0,0,data/map1.bmp
943.0,457,101446.013862,1050,4,2,1,0,data/map1.bmp
756.5,408,101450.065099,760,1,1,1,0,data/map1.bmp
747.0,442,101454.708464,803,4,0,1,0,data/map1.bmp
53.0,403,101458.664234,255,4,0,0,0,data/map1.bmp
752.5,281,101461.600415,753,4,1,1,0,data/map2.bmp
828.5,361,101465.362059,887,4,1,1,0,data/map2.bmp
166.0,337,101469.044574,326,4,0,0,0,data/map1.bmp
53.5,318,101472.110912,204,2,1,0,0,data/map2.bmp
602.5,1357,101484.899872,688,2,1,1,0,data/map2.bmp
68.0,94,101485.661354,221,4,2,0,0,data/map1.bmp
201.5,327,101489.028469,352,4,2,0,0,data/map2.bmp
774.5,623,101494.938375,817,1,1,1,0,data/map1.bmp
193.5,357,101498.452621,355,4,2,0,0,data/map2.bmp
190.0,303,101501.372799,344,4,2,0,0,data/map2.bmp
143.0,256,101503.819427,299,4,1,0,0,data/map2.bmp
88.0,245,101506.372422,242,4,2,0,0,data/map2.bmp
712.5,430,101510.210092,773,1,1,1,0,data/map2.bmp
677.0,400,101513.956177,729,2,1,1,0,data/map2.bmp
830.5,516,101519.358628,838,4,0,1,0,data/map1.bmp
654.0,517,101524.233581,756,2,1,1,0,data/map2.bmp
838.5,426,101528.880557,906,4,0,1,0,data/map1.bmp
927.0,305,101531.726679,930,2,2,1,0,data/map1.bmp
84.5,377,101535.697787,238,4,1,0,0,data/map1.bmp
204.0,282,101538.734076,360,4,1,0,0,data/map1.bmp
561.0,759,101545.838026,758,2,1,1,0,data/map2.bmp
795.5,450,101550.107151,801,1,1,1,0,data/map1.bmp
764.5,610,101556.320405,819,4,1,1,0,data/map1.bmp
378.0,234,101558.363485,532,4,2,0,0,data/map1.bmp
666.0,612,101564.259589,687,2,1,1,0,data/map2.bmp
183.5,411,101568.139376,340,2,2,0,0,data/map1.bmp
605.5,510,101572.945375,707,4,1,1,0,data/map2.bmp
695.0,459,101577.224478,750,1,1,1,0,data/map1.bmp
676.0,362,101581.003621,737,4,1,1,0,data/map2.bmp
156.0,312,101583.919218,308,4,1,0,0,data/map2.bmp
781.0,376,101587.669622,784,2,1,1,0,data/map2.bmp
720.0,384,101591.333161,765,1,1,1,0,data/map1.bmp
794.5,476,101596.165618,796,1,1,1,0,data/map1.bmp
140.5,303,101598.934052,297,4,2,0,0,data/map2.bmp
96.5,368,101602.488097,254,4,1,0,0,data/map2.bmp
861.0,387,101606.580408,914,4,2,1,0,data/map1.bmp
772.5,393,101610.273767,781,1,1,1,0,data/map2.bmp
801.5,433,101614.575733,805,1,1,1,0,data/map1.bmp
767.0,607,101620.418991,820,4,0,1,0,data/map1.bmp
139.0,355,101624.15703,290,2,2,0,0,data/map1.bmp
-71.0,1442,101637.177597,207,1,1,0,0,data/map2.bmp
709.0,603,101642.99251,821,1,1,1,0,data/map1.bmp
733.5,520,101647.882034,737,1,1,1,0,data/map1.bmp
74.5,81,101648.769761,228,4,2,0,0,data/map1.bmp
453.0,1129,101659.365062,666,1,1,1,0,data/map1.bmp
629.5,550,101664.545119,699,4,0,1,0,data/map2.bmp
153.0,99,101665.698527,305,4,2,0,0,data/map1.bmp
234.5,434,101669.949165,388,4,1,0,0,data/map1.bmp
174.0,245,101672.502343,325,2,2,0,0,data/map1.bmp
143.5,436,101676.462046,309,4,0,0,0,data/map2.bmp
551.5,915,101685.390049,626,2,1,1,0,data/map2.bmp
219.5,238,101687.492187,371,2,2,0,0,data/map1.bmp
41.5,525,101692.828445,206,4,0,0,0,data/map2.bmp
796.5,447,101697.152666,802,1,1,1,0,data/map1.bmp
914.5,360,101700.670533,1019,2,2,1,0,data/map1.bmp
628.5,996,101709.945249,642,1,1,1,0,data/map1.bmp
442.5,369,101713.409237,630,4,2,0,0,data/map1.bmp
795.0,308,101716.642217,798,2,1,1,0,data/map2.bmp
803.5,434,101720.489522,805,1,1,1,0,data/map1.bmp
775.5,393,101724.596626,831,4,1,1,0,data/map2.bmp
760.0,400,101728.456881,811,1,1,1,0,data/map1.bmp
279.0,320,101731.750523,430,4,2,0,0,data/map1.bmp
749.0,525,101736.582468,754,1,1,1,0,data/map2.bmp
748.5,303,101739.428238,849,4,2,1,0,data/map2.bmp
380.5,428,101743.908609,535,4,2,0,0,data/map1.bmp
42.0,510,101749.206928,253,4,0,0,0,data/map2.bmp
803.5,409,101753.143483,810,1,1,1,0,data/map1.bmp
769.5,408,101757.157119,778,2,1,1,0,data/map2.bmp
136.0,229,101759.628893,290,4,1,0,0,data/map1.bmp
78.5,801,101767.628973,238,4,0,0,0,data/map1.bmp
57.5,424,101771.898757,209,4,1,0,0,data/map2.bmp
743.5,539,101777.220439,752,2,1,1,0,data/map2.bmp
731.5,516,101782.372836,838,4,0,1,0,data/map1.bmp
378.5,308,101785.259033,529,4,2,0,0,data/map1.bmp
146.0,205,101787.413681,317,4,2,0,0,data/map2.bmp
100.0,364,101790.95889,253,4,1,0,0,data/map2.bmp
646.0,694,101797.111466,703,1,1,1,0,data/map1.bmp
130.5,693,101804.085349,287,4,0,0,0,data/map1.bmp
796.5,390,101807.907901,813,4,0,1,0,data/map1.bmp
230.0,397,101812.142829,388,4,1,0,0,data/map1.bmp
832.5,489,101816.775266,844,4,0,1,0,data/map1.bmp
231.5,443,101821.368216,385,4,1,0,0,data/map1.bmp
519.5,1012,101831.117648,657,2,1,1,0,data/map2.bmp
494.5,262,101833.976815,651,4,2,0,0,data/map1.bmp
758.5,493,101838.907251,811,4,1,1,0,data/map2.bmp
736.0,358,101841.970651,788,2,1,1,0,data/map2.bmp
338.0,471,101846.748066,490,4,1,0,0,data/map1.bmp
46.0,612,101852.583679,209,4,0,0,0,data/map2.bmp
839.0,479,101857.526119,846,4,1,1,0,data/map1.bmp
734,379,101861.034625,784,2,1,1,0,data/map2.bmp
855.0,426,101864.975917,856,2,2,1,0,data/map1.bmp
831.0,544,101870.030306,833,1,1,1,0,data/map1.bmp
361.5,201,101872.31733,515,4,2,0,0,data/map1.bmp
799.0,290,101874.98295,801,2,1,1,0,data/map2.bmp
-149.0,9,101875.056947,2,4,2,0,0,data/map1.bmp
238.0,347,101878.641082,391,2,2,0,0,data/map1.bmp
137.5,756,101885.882717,289,4,0,0,0,data/map1.bmp
765,382,101889.338276,765,1,1,1,0,data/map1.bmp
830.5,302,101892.415918,831,4,0,1,0,data/map1.bmp
738.5,412,101896.300034,759,1,1,1,0,data/map1.bmp
736.5,343,101899.511804,741,2,1,1,0,data/map2.bmp
865.0,486,101904.593645,944,4,0,1,0,data/map1.bmp
287.0,223,101906.532974,443,4,2,0,0,data/map1.bmp
634.0,467,101911.354194,766,4,2,1,0,data/map2.bmp
272.0,342,101915.000756,453,4,1,0,0,data/map2.bmp
800.5,294,101917.816546,801,4,1,1,0,data/map2.bmp
870,359,101921.347824,920,2,2,1,0,data/map1.bmp
755.5,262,101924.010674,757,1,1,1,0,data/map2.bmp
58.0,305,101927.105461,209,4,2,0,0,data/map2.bmp
80.5,406,101931.39144,252,4,1,0,0,data/map2.bmp
898.5,445,101935.303801,952,2,2,1,0,data/map1.bmp
883.5,281,101938.102917,885,1,1,1,0,data/map1.bmp
1132.5,523,101943.382458,1187,4,2,1,0,data/map1.bmp
677.5,388,101947.115556,782,2,1,1,0,data/map2.bmp
673.5,564,101952.718941,779,4,1,1,0,data/map1.bmp
723.0,351,101955.829262,739,1,1,1,0,data/map2.bmp
752.5,277,101958.672583,754,1,1,1,0,data/map2.bmp
909.5,408,101962.616859,960,2,2,1,0,data/map1.bmp
388.0,428,101966.662662,540,2,2,0,0,data/map1.bmp
683.0,360,101970.305499,787,4,1,1,0,data/map2.bmp
783.5,371,101973.726098,785,1,1,1,0,data/map2.bmp
699.0,299,101976.625863,750,2,1,1,0,data/map2.bmp
910.5,475,101981.199612,1014,4,2,1,0,data/map2.bmp
698.0,456,101985.377636,750,1,1,1,0,data/map1.bmp
649.5,528,101991.023226,704,4,0,1,0,data/map2.bmp
774.5,325,101994.281501,876,4,1,1,0,data/map1.bmp
776.5,322,101997.549576,777,1,1,1,0,data/map1.bmp
1021.5,339,102000.674002,1024,2,2,1,0,data/map1.bmp
805.5,408,102004.818819,810,4,0,1,0,data/map1.bmp
775.5,320,102008.15696,777,1,1,1,0,data/map1.bmp
780.5,394,102011.879736,781,2,1,1,0,data/map2.bmp
519.0,768,102019.521923,656,4,0,1,0,data/map2.bmp
665.0,673,102025.826468,775,4,0,1,0,data/map2.bmp
107.5,371,102029.607316,259,4,2,0,0,data/map2.bmp
155.0,279,102032.179976,308,4,1,0,0,data/map2.bmp
731.0,382,102035.568919,733,2,1,1,0,data/map2.bmp
972.0,342,102038.942451,1023,2,2,1,0,data/map1.bmp
725.0,323,102042.386266,777,4,0,1,0,data/map1.bmp
336.0,378,102046.357652,488,4,2,0,0,data/map1.bmp
690.5,341,102049.425186,791,2,1,1,0,data/map2.bmp
666.5,822,102057.208975,677,1,1,1,0,data/map1.bmp
278.5,321,102060.219658,432,4,2,0,0,data/map1.bmp
58.5,392,102064.099561,209,4,0,0,0,data/map2.bmp
740.5,325,102067.479221,744,1,1,1,0,data/map2.bmp
154.5,304,102070.397615,308,4,2,0,0,data/map2.bmp
633.0,375,102074.311706,734,4,1,1,0,data/map2.bmp
779.5,358,102077.905538,838,2,1,1,0,data/map2.bmp
595.0,801,102085.551533,699,4,1,1,0,data/map2.bmp
359.0,275,102088.415609,533,4,2,0,0,data/map1.bmp
586.0,608,102094.013468,688,4,0,1,0,data/map2.bmp
755,271,102096.731864,755,4,0,1,0,data/map2.bmp
630.5,385,102100.650463,732,4,2,1,0,data/map2.bmp
49.5,372,102104.509445,227,4,0,0,0,data/map2.bmp
801.5,270,102107.278956,855,4,0,1,0,data/map2.bmp
690.5,587,102113.20096,692,4,0,1,0,data/map2.bmp
803.5,416,102117.287715,858,4,0,1,0,data/map1.bmp
-148.5,8,102117.349355,2,4,2,0,0,data/map1.bmp
283.0,398,102121.332421,434,4,1,0,0,data/map1.bmp
744.5,321,102124.558477,745,2,1,1,0,data/map2.bmp
37.0,260,102126.990422,193,4,2,0,0,data/map2.bmp
202.5,250,102129.415399,356,2,2,0,0,data/map1.bmp
818.5,361,102132.770059,869,4,0,1,0,data/map1.bmp
902.5,283,102135.728796,903,2,1,1,0,data/map2.bmp
650.0,538,102140.623819,702,1,1,1,0,data/map2.bmp
699.5,387,102144.508651,764,1,1,1,0,data/map1.bmp
138.5,327,102147.660275,289,4,0,0,0,data/map1.bmp
813.5,382,102151.577665,915,4,1,1,0,data/map1.bmp
157.5,344,102155.20526,309,4,2,0,0,data/map2.bmp
676.0,405,102159.011789,728,2,1,1,0,data/map2.bmp
799,303,102162.189357,849,4,1,1,0,data/map2.bmp
797,313,102164.787991,797,1,1,1,0,data/map2.bmp
749,304,102167.824909,799,4,2,1,0,data/map2.bmp
95,233,102170.168944,245,4,2,0,0,data/map2.bmp
980.0,544,102175.696036,983,2,2,1,0,data/map1.bmp
709.5,395,102179.412743,812,4,0,1,0,data/map1.bmp
620.0,443,102183.593888,721,4,0,1,0,data/map2.bmp
773.5,838,102191.429235,774,1,1,1,0,data/map1.bmp
866.5,609,102197.066743,870,4,0,1,0,data/map1.bmp
107.0,299,102200.357614,258,4,1,0,0,data/map2.bmp
190.0,599,102205.889977,341,2,2,0,0,data/map1.bmp
713.5,385,102209.910055,764,4,0,1,0,data/map1.bmp
776.5,322,102213.17387,777,1,1,1,0,data/map1.bmp
671.5,425,102217.065795,774,4,1,1,0,data/map2.bmp
98.5,300,102220.207676,249,4,2,0,0,data/map2.bmp
155.5,534,102225.589874,309,4,0,0,0,data/map2.bmp
674.5,416,102229.633117,776,2,1,1,0,data/map2.bmp
755,274,102232.152246,755,1,1,1,0,data/map2.bmp
481.0,334,102235.516304,633,4,2,0,0,data/map1.bmp
91.0,334,102238.628205,242,4,2,0,0,data/map2.bmp
107.5,380,102242.3029,259,4,0,0,0,data/map2.bmp
674.0,330,102245.982327,775,4,0,1,0,data/map1.bmp
917,371,102249.830746,967,2,2,1,0,data/map1.bmp
756.5,411,102253.788937,809,1,1,1,0,data/map1.bmp
758,255,102256.490103,758,2,1,1,0,data/map2.bmp
719.0,442,102260.811921,721,4,0,1,0,data/map2.bmp
683.0,374,102264.400719,735,2,1,1,0,data/map2.bmp
797.5,309,102267.628819,848,4,2,1,0,data/map2.bmp
734.5,342,102270.73442,741,1,1,1,0,data/map2.bmp
734.0,317,102273.96438,846,4,2,1,0,data/map2.bmp
39.0,178,102275.617443,198,4,2,0,0,data/map2.bmp
754.0,378,102278.958795,784,2,1,1,0,data/map2.bmp
841.5,330,102282.201825,893,4,1,1,0,data/map2.bmp
395.5,245,102284.785974,549,4,2,0,0,data/map1.bmp
880.5,391,102288.528234,881,4,1,1,0,data/map2.bmp
814.5,380,102292.236662,815,4,0,1,0,data/map1.bmp
713,394,102296.123637,763,1,1,1,0,data/map1.bmp
775.5,576,102301.648234,776,1,1,1,0,data/map1.bmp
50.5,324,102304.968004,203,4,0,0,0,data/map2.bmp
750.0,454,102308.936862,751,1,1,1,0,data/map1.bmp
911.5,397,102313.07454,1012,2,2,1,0,data/map1.bmp
338.0,556,102318.066285,491,2,2,0,0,data/map1.bmp
538,456,102322.628645,688,4,2,0,0,data/map1.bmp
879.5,301,102325.565061,881,2,2,1,0,data/map1.bmp
913.0,382,102329.538051,965,4,0,1,0,data/map1.bmp
104.0,349,102333.06759,257,4,2,0,0,data/map2.bmp
214,271,102335.657885,364,2,2,0,0,data/map1.bmp
716.5,464,102339.827596,717,1,1,1,0,data/map2.bmp
920.5,353,102343.52269,971,4,1,1,0,data/map1.bmp
101.5,237,102345.934725,252,4,2,0,0,data/map1.bmp
740,348,102349.430436,740,1,1,1,0,data/map2.bmp
787.5,369,102352.972804,918,4,1,1,0,data/map1.bmp
104.0,320,102356.27923,259,4,2,0,0,data/map2.bmp
426.5,203,102358.450284,578,4,2,0,0,data/map1.bmp
632.0,522,102363.443998,705,1,1,1,0,data/map2.bmp
736.5,357,102366.526561,738,1,1,1,0,data/map2.bmp
869.5,358,102369.855994,870,1,1,1,0,data/map1.bmp
421.0,1480,102383.556828,545,1,1,1,0,data/map1.bmp
738.0,345,102386.72222,740,1,1,1,0,data/map2.bmp
696.0,521,102392.236959,705,4,0,1,0,data/map2.bmp
799.0,296,102394.986567,800,2,1,1,0,data/map2.bmp
328.0,288,102397.68981,480,4,2,0,0,data/map1.bmp
55.5,751,102405.001505,209,4,0,0,0,data/map2.bmp
707.5,503,102409.828819,709,1,1,1,0,data/map2.bmp
187.5,457,102414.167939,341,4,1,0,0,data/map1.bmp
290.5,337,102417.481605,441,4,1,0,0,data/map1.bmp
761.5,644,102423.542626,863,2,2,1,0,data/map1.bmp
514.0,272,102426.326243,668,4,2,0,0,data/map1.bmp
623.5,671,102432.876065,725,1,1,1,0,data/map2.bmp
283.5,864,102441.34089,441,4,1,0,0,data/map1.bmp
686.5,338,102444.663608,742,2,1,1,0,data/map2.bmp
830.5,356,102448.177796,938,4,1,1,0,data/map2.bmp
152.5,396,102452.10434,304,4,2,0,0,data/map2.bmp
700.5,291,102454.871536,751,4,0,1,0,data/map2.bmp
651.0,664,102461.482736,759,4,0,1,0,data/map1.bmp
77,52,102462.270102,227,4,2,0,0,data/map1.bmp
54.0,434,102466.273766,208,4,0,0,0,data/map2.bmp
782.5,533,102471.693653,885,4,1,1,0,data/map1.bmp
727.5,354,102475.282764,739,1,1,1,0,data/map2.bmp
831.5,314,102478.032019,847,1,1,1,0,data/map2.bmp
744.5,728,102484.837489,796,1,1,1,0,data/map1.bmp
727.5,406,102488.602493,728,4,0,1,0,data/map2.bmp
880.5,546,102494.485656,932,4,0,1,0,data/map1.bmp
802,288,102497.110942,802,2,1,1,0,data/map2.bmp
738,355,102500.668689,838,4,2,1,0,data/map2.bmp
965.5,379,102504.595471,1016,2,2,1,0,data/map1.bmp
325.5,222,102506.696465,477,4,2,0,0,data/map1.bmp
736,368,102510.181658,736,1,1,1,0,data/map2.bmp
647.5,552,102515.668696,749,4,1,1,0,data/map2.bmp
886.0,352,102518.990984,939,4,2,1,0,data/map2.bmp
862,396,102523.092508,912,4,1,1,0,data/map1.bmp
604.0,672,102530.080801,707,1,1,1,0,data/map1.bmp
724.0,330,102533.160881,775,1,1,1,0,data/map1.bmp
791.5,319,102536.394555,796,2,1,1,0,data/map2.bmp
47.5,249,102538.914206,198,4,2,0,0,data/map2.bmp
700.0,287,102541.703792,752,4,0,1,0,data/map2.bmp
238.5,344,102545.089282,389,2,2,0,0,data/map1.bmp
228.5,521,102550.330572,388,4,1,0,0,data/map1.bmp
794.5,323,102552.968649,795,1,1,1,0,data/map2.bmp
860.5,403,102557.005205,961,2,2,1,0,data/map1.bmp
115.0,264,102559.815034,266,4,1,0,0,data/map1.bmp
802.0,284,102562.649688,803,1,1,1,0,data/map2.bmp
862.5,384,102566.667506,965,2,2,1,0,data/map1.bmp
79.0,350,102569.788715,254,4,1,0,0,data/map2.bmp
155.5,767,102576.747866,308,4,1,0,0,data/map2.bmp
379.0,356,102580.457273,530,2,2,0,0,data/map1.bmp
591.5,864,102589.098459,687,4,0,1,0,data/map2.bmp
188.0,565,102594.489165,341,4,0,0,0,data/map1.bmp
853.5,425,102598.749405,956,2,2,1,0,data/map1.bmp
303.0,431,102602.983637,459,4,1,0,0,data/map2.bmp
224.5,331,102606.210547,385,4,1,0,0,data/map1.bmp
874.0,584,102611.755487,875,2,2,1,0,data/map1.bmp
690.5,317,102615.16697,796,4,2,1,0,data/map2.bmp
151.5,272,102617.651395,303,4,2,0,0,data/map2.bmp
852.0,658,102624.191666,960,4,1,1,0,data/map1.bmp
758.5,250,102626.685667,759,1,1,1,0,data/map2.bmp
782.5,540,102631.773638,883,4,1,1,0,data/map1.bmp
845.0,308,102634.777316,848,2,1,1,0,data/map2.bmp
702.0,280,102637.696301,753,4,1,1,0,data/map2.bmp
918.5,355,102641.079232,920,4,0,1,0,data/map1.bmp
744.5,293,102644.121024,751,4,0,1,0,data/map2.bmp
356.5,2395,102665.696049,412,1,1,1,0,data/map1.bmp
749.0,294,102668.75178,751,1,1,1,0,data/map2.bmp
841.0,496,102673.018233,842,2,2,1,0,data/map1.bmp
762.5,393,102676.904481,763,1,1,1,0,data/map1.bmp
755.5,421,102680.734514,807,1,1,1,0,data/map1.bmp
230.5,413,102684.812432,383,4,1,0,0,data/map1.bmp
789.5,345,102688.149853,790,1,1,1,0,data/map2.bmp
829.0,292,102690.809092,833,1,1,1,0,data/map1.bmp
949.5,294,102693.616553,1001,4,1,1,0,data/map2.bmp
690.0,317,102696.855111,796,4,1,1,0,data/map2.bmp
781.0,330,102700.002642,893,4,1,1,0,data/map2.bmp
1070.0,350,102703.540303,1121,4,2,1,0,data/map1.bmp
780.5,550,102708.872795,831,4,1,1,0,data/map1.bmp
753.0,436,102713.090601,754,1,1,1,0,data/map1.bmp
