#{"t_start": 1608296931.5065482, "env_id": null}
r,l,t,score,ghosts,level,win,d,map
804,275,42359.977399,804,1,1,1,0,data/map2.bmp
875,332,42364.288431,925,2,2,1,0,data/map1.bmp
871.0,348,42369.215636,972,4,0,1,0,data/map1.bmp
892.0,306,42373.484376,948,4,0,1,0,data/map2.bmp
796.5,307,42377.466027,798,4,0,1,0,data/map2.bmp
791.5,332,42382.07339,893,4,2,1,0,data/map2.bmp
796.5,306,42385.97023,798,4,2,1,0,data/map2.bmp
749,303,42389.840039,799,4,0,1,0,data/map2.bmp
687.0,320,42394.373755,795,4,1,1,0,data/map2.bmp
585.0,339,42398.827452,737,4,2,0,0,data/map1.bmp
782,296,42403.252129,832,4,0,1,0,data/map1.bmp
779.5,307,42407.329859,830,4,0,1,0,data/map1.bmp
806.5,259,42410.83525,808,4,1,1,0,data/map2.bmp
865.5,368,42415.813353,968,2,2,1,0,data/map1.bmp
923,342,42420.5962,923,2,2,1,0,data/map1.bmp
1021,352,42425.615717,1071,4,2,1,0,data/map1.bmp
90.0,229,42428.36905,241,4,2,0,0,data/map2.bmp
729,402,42433.424047,779,2,1,1,0,data/map2.bmp
783.5,369,42438.344053,836,4,2,1,0,data/map2.bmp
810.0,377,42443.483813,816,1,1,1,0,data/map1.bmp
312.0,353,42448.701514,475,4,1,0,0,data/map1.bmp
746,315,42452.633475,746,2,1,1,0,data/map2.bmp
725.0,308,42456.952252,798,2,1,1,0,data/map2.bmp
728,405,42462.325543,828,4,1,1,0,data/map2.bmp
55.5,327,42466.911004,206,4,1,0,0,data/map2.bmp
870.0,350,42471.365052,921,2,2,1,0,data/map1.bmp
781.0,326,42475.940783,844,4,1,1,0,data/map2.bmp
130.5,404,42481.2931,308,4,1,0,0,data/map2.bmp
336.0,320,42485.895186,487,2,2,0,0,data/map1.bmp
920.5,352,42490.465287,971,4,0,1,0,data/map1.bmp
749,303,42494.5637,749,1,1,1,0,data/map2.bmp
972.0,343,42499.029724,973,2,2,1,0,data/map1.bmp
752.0,425,42504.923248,774,4,0,1,0,data/map2.bmp
919.5,356,42509.405753,970,2,2,1,0,data/map1.bmp
699,303,42513.741793,749,4,1,1,0,data/map2.bmp
809.5,395,42519.144275,862,4,1,1,0,data/map1.bmp
751,293,42522.755409,751,1,1,1,0,data/map2.bmp
741.0,339,42527.419497,842,4,1,1,0,data/map2.bmp
738.0,350,42532.145824,789,4,0,1,0,data/map2.bmp
644.0,513,42538.953453,707,4,0,1,0,data/map2.bmp
753.0,279,42542.602969,804,4,0,1,0,data/map2.bmp
831.5,294,42546.405902,833,1,1,1,0,data/map1.bmp
109,338,42550.999384,259,4,1,0,0,data/map2.bmp
912.0,371,42556.209218,967,4,0,1,0,data/map1.bmp
797.0,305,42560.158288,798,4,1,1,0,data/map2.bmp
749.0,299,42563.999307,800,4,1,1,0,data/map2.bmp
703,280,42568.052701,753,4,0,1,0,data/map2.bmp
752.0,283,42571.773259,753,4,0,1,0,data/map2.bmp
931,303,42575.913834,931,4,1,1,0,data/map1.bmp
800,299,42579.771527,850,4,1,1,0,data/map2.bmp
904.5,405,42585.680551,1010,4,2,1,0,data/map1.bmp
922.5,331,42590.040953,975,4,1,1,0,data/map1.bmp
755,271,42593.423308,755,1,1,1,0,data/map2.bmp
745.5,310,42597.742336,747,4,0,1,0,data/map2.bmp
968.0,353,42602.17351,971,2,2,1,0,data/map1.bmp
741.5,339,42606.855419,792,4,0,1,0,data/map2.bmp
905.5,417,42612.144055,908,4,1,1,0,data/map1.bmp
856.5,257,42615.603467,858,4,1,1,0,data/map2.bmp
750.5,284,42619.638937,753,4,0,1,0,data/map2.bmp
699.5,299,42623.303071,750,1,1,1,0,data/map2.bmp
974.5,316,42627.350936,978,2,2,1,0,data/map1.bmp
1064.0,429,42633.791253,1156,4,2,1,0,data/map1.bmp
43.5,221,42636.480576,194,4,1,0,0,data/map2.bmp
794.0,321,42640.983784,895,4,2,1,0,data/map2.bmp
682.0,412,42646.124529,777,2,1,1,0,data/map2.bmp
1040.5,407,42651.667212,1160,4,2,1,0,data/map1.bmp
764.5,509,42658.708838,840,4,0,1,0,data/map1.bmp
49.0,316,42663.162004,206,4,2,0,0,data/map2.bmp
234.0,311,42667.351504,388,4,1,0,0,data/map1.bmp
649.5,434,42672.808755,723,1,1,1,0,data/map2.bmp
694.0,306,42676.777329,798,4,2,1,0,data/map2.bmp
100.5,274,42680.327592,253,2,1,0,0,data/map2.bmp
803.0,386,42685.480742,814,1,1,1,0,data/map1.bmp
749,304,42689.6431,799,2,1,1,0,data/map2.bmp
951.0,427,42695.228299,956,2,2,1,0,data/map1.bmp
706,266,42698.681241,756,2,1,1,0,data/map2.bmp
763.0,585,42707.183344,924,4,0,1,0,data/map1.bmp
235.5,358,42711.949055,389,4,1,0,0,data/map1.bmp
1059.0,401,42717.572309,1061,2,2,1,0,data/map1.bmp
754.0,415,42723.600832,808,4,0,1,0,data/map1.bmp
813.5,386,42728.574012,814,1,1,1,0,data/map1.bmp
49.5,250,42731.804953,202,4,2,0,0,data/map2.bmp
758.5,360,42736.734704,769,1,1,1,0,data/map1.bmp
514.5,740,42746.340838,661,1,1,1,0,data/map2.bmp
702.5,442,42752.619113,821,4,0,1,0,data/map2.bmp
740.5,320,42756.724554,795,4,1,1,0,data/map2.bmp
955.5,417,42762.614162,958,2,2,1,0,data/map1.bmp
736.5,356,42766.885143,738,2,1,1,0,data/map2.bmp
736.5,360,42771.548277,737,1,1,1,0,data/map2.bmp
706,267,42774.936292,756,1,1,1,0,data/map2.bmp
775.0,329,42779.692169,794,4,0,1,0,data/map2.bmp
878,317,42783.94993,878,4,0,1,0,data/map1.bmp
770.5,436,42790.04623,904,4,1,1,0,data/map1.bmp
102.5,314,42793.83446,259,4,2,0,0,data/map2.bmp
436.0,283,42797.672528,587,4,2,0,0,data/map1.bmp
623.5,622,42805.40119,685,1,1,1,0,data/map2.bmp
806,267,42808.928936,806,4,0,1,0,data/map2.bmp
787,273,42812.531714,787,1,1,1,0,data/map1.bmp
802.5,284,42816.5085,803,1,1,1,0,data/map2.bmp
739,353,42820.847563,839,4,1,1,0,data/map2.bmp
689.5,348,42825.580557,740,4,2,1,0,data/map2.bmp
703,284,42829.364937,753,2,1,1,0,data/map2.bmp
374.0,290,42833.847541,527,4,2,0,0,data/map1.bmp
739.5,341,42837.992723,791,2,1,1,0,data/map2.bmp
239.5,422,42844.063394,391,4,1,0,0,data/map1.bmp
429.0,291,42848.025309,580,4,1,0,0,data/map1.bmp
806,267,42851.351916,806,1,1,1,0,data/map2.bmp
826,326,42855.653926,826,1,1,1,0,data/map1.bmp
921.0,347,42860.558994,1022,4,1,1,0,data/map1.bmp
736,279,42864.289219,786,1,1,1,0,data/map1.bmp
914.0,384,42869.542341,1015,2,2,1,0,data/map1.bmp
802.5,284,42873.562878,803,1,1,1,0,data/map2.bmp
740.5,342,42877.790314,791,4,0,1,0,data/map2.bmp
756,267,42881.2342,756,2,1,1,0,data/map2.bmp
855.0,262,42884.781414,907,4,0,1,0,data/map2.bmp
384.5,395,42890.352057,538,4,2,0,0,data/map1.bmp
1075.5,312,42894.958508,1129,4,2,1,0,data/map1.bmp
924,337,42899.697488,974,2,2,1,0,data/map1.bmp
958.5,381,42904.453223,1015,2,2,1,0,data/map1.bmp
983.5,286,42908.843663,984,4,1,1,0,data/map1.bmp
739.5,345,42913.099262,790,4,0,1,0,data/map2.bmp
285.0,301,42917.435403,438,2,2,0,0,data/map1.bmp
56.0,362,42922.279416,209,4,0,0,0,data/map2.bmp
486.0,460,42928.309297,637,4,1,0,0,data/map1.bmp
946.0,465,42934.685258,998,2,2,1,0,data/map1.bmp
753,284,42938.204853,753,1,1,1,0,data/map2.bmp
917.0,332,42943.096794,925,4,0,1,0,data/map1.bmp
79.5,236,42945.98769,231,4,2,0,0,data/map2.bmp
801.0,443,42952.386985,903,4,1,1,0,data/map1.bmp
880,305,42956.30769,880,2,2,1,0,data/map1.bmp
1128,317,42960.960172,1178,4,1,1,0,data/map1.bmp
944.0,296,42964.820792,950,4,1,1,0,data/map2.bmp
795.0,316,42969.256107,896,4,1,1,0,data/map2.bmp
837.5,351,42973.343309,889,4,1,1,0,data/map2.bmp
583.0,322,42978.1143,737,4,2,0,0,data/map1.bmp
706.5,263,42981.533288,757,1,1,1,0,data/map2.bmp
257.0,325,42985.674615,408,4,2,0,0,data/map2.bmp
828,317,42990.167593,828,1,1,1,0,data/map1.bmp
919.0,358,42995.193295,920,4,0,1,0,data/map1.bmp
803,284,42998.864656,853,4,2,1,0,data/map2.bmp
742.0,334,43003.473786,793,2,1,1,0,data/map2.bmp
201.0,254,43006.946789,356,4,2,0,0,data/map2.bmp
87.5,230,43009.695439,238,4,2,0,0,data/map2.bmp
868.5,355,43014.566994,870,1,1,1,0,data/map1.bmp
821,353,43019.456469,821,1,1,1,0,data/map1.bmp
747,314,43023.294815,747,2,1,1,0,data/map2.bmp
580.5,443,43029.652577,732,4,2,0,0,data/map1.bmp
869.5,387,43034.502932,982,4,2,1,0,data/map2.bmp
851.5,395,43039.90565,912,4,0,1,0,data/map1.bmp
-179.5,414,43045.838554,118,4,0,0,0,data/map2.bmp
531.5,681,43054.338632,673,1,1,1,0,data/map2.bmp
841.0,309,43058.81444,848,4,2,1,0,data/map2.bmp
289.0,213,43061.604206,440,4,2,0,0,data/map1.bmp
753,281,43065.619923,753,2,1,1,0,data/map2.bmp
153.5,355,43069.927589,306,4,1,0,0,data/map2.bmp
797.0,301,43074.296013,799,4,0,1,0,data/map2.bmp
751,292,43078.048226,801,4,2,1,0,data/map2.bmp
807.5,338,43082.645816,824,1,1,1,0,data/map1.bmp
483.0,387,43087.953503,638,4,2,0,0,data/map1.bmp
307.5,283,43091.822754,461,4,2,0,0,data/map1.bmp
770.5,386,43096.970184,882,4,0,1,0,data/map2.bmp
749.0,295,43100.805653,750,4,0,1,0,data/map2.bmp
740.5,340,43105.31508,791,2,1,1,0,data/map2.bmp
747.0,301,43109.072678,799,2,1,1,0,data/map2.bmp
797.5,306,43113.404442,848,4,1,1,0,data/map2.bmp
847,310,43117.227247,847,1,1,1,0,data/map2.bmp
1066.0,359,43122.305954,1120,4,2,1,0,data/map1.bmp
830,309,43126.452967,880,4,1,1,0,data/map1.bmp
307.0,298,43130.915571,476,4,1,0,0,data/map1.bmp
721.0,348,43135.179736,772,1,1,1,0,data/map1.bmp
134.0,375,43140.311484,291,4,1,0,0,data/map1.bmp
755,273,43143.7156,755,1,1,1,0,data/map2.bmp
928.5,307,43148.166581,930,4,1,1,0,data/map1.bmp
197.5,264,43151.66695,352,4,2,0,0,data/map2.bmp
874.0,331,43155.939216,875,2,2,1,0,data/map1.bmp
101.0,251,43159.323486,252,4,1,0,0,data/map2.bmp
742.0,310,43163.528848,797,1,1,1,0,data/map2.bmp
735.0,319,43167.343935,796,1,1,1,0,data/map2.bmp
697.5,307,43171.49302,748,1,1,1,0,data/map2.bmp
748.5,304,43175.431153,799,4,0,1,0,data/map2.bmp
927,324,43180.025391,927,2,2,1,0,data/map1.bmp
802.5,284,43183.612353,803,2,1,1,0,data/map2.bmp
761.5,645,43191.886581,762,1,1,1,0,data/map1.bmp
804,277,43195.506905,904,4,2,1,0,data/map2.bmp
514.5,327,43200.285968,667,4,2,0,0,data/map1.bmp
920.5,353,43204.791509,921,4,1,1,0,data/map1.bmp
823.5,331,43209.544485,875,2,2,1,0,data/map1.bmp
1028.0,313,43213.3426,1029,2,2,1,0,data/map1.bmp
629.5,396,43218.936219,730,4,0,1,0,data/map2.bmp
1159.0,390,43224.35069,1213,4,2,1,0,data/map1.bmp
1125,332,43228.672009,1125,2,2,1,0,data/map1.bmp
965.5,579,43236.732266,976,4,0,1,0,data/map1.bmp
1056.0,391,43242.156261,1163,4,2,1,0,data/map1.bmp
762.0,452,43247.94768,869,4,1,1,0,data/map2.bmp
801,541,43255.294727,801,4,0,1,0,data/map2.bmp
699,301,43259.155079,749,4,0,1,0,data/map2.bmp
1267.0,347,43264.120196,1272,4,2,1,0,data/map1.bmp
891.0,332,43268.312433,943,4,1,1,0,data/map2.bmp
157.0,340,43272.93617,308,4,1,0,0,data/map2.bmp
1088.5,489,43279.787187,1194,4,2,1,0,data/map1.bmp
876.5,320,43284.026388,927,4,0,1,0,data/map1.bmp
699,301,43287.806774,749,2,1,1,0,data/map2.bmp
870.0,339,43292.661668,874,4,0,1,0,data/map1.bmp
845.0,307,43296.908936,848,2,1,1,0,data/map2.bmp
833.5,356,43301.303965,888,4,0,1,0,data/map2.bmp
754,276,43304.815404,804,2,1,1,0,data/map2.bmp
788,355,43309.719626,888,4,1,1,0,data/map2.bmp
954,279,43313.427922,954,4,2,1,0,data/map2.bmp
971.0,347,43318.442292,1072,4,1,1,0,data/map1.bmp
744.0,316,43322.879952,796,4,1,1,0,data/map2.bmp
747,310,43326.656275,747,1,1,1,0,data/map2.bmp
847.5,467,43332.667496,848,1,1,1,0,data/map1.bmp
681.5,357,43336.94791,738,2,1,1,0,data/map2.bmp
789,351,43341.66654,889,2,1,1,0,data/map2.bmp
961.0,375,43346.921925,1016,4,0,1,0,data/map1.bmp
979.0,306,43351.500502,980,4,1,1,0,data/map1.bmp
729,403,43356.603959,779,2,1,1,0,data/map2.bmp
1079,314,43360.747102,1079,4,1,1,0,data/map1.bmp
979.0,308,43365.296805,1030,4,2,1,0,data/map1.bmp
802,288,43368.964012,852,2,1,1,0,data/map2.bmp
747.5,301,43372.8717,799,4,2,1,0,data/map2.bmp
833,291,43376.595561,833,1,1,1,0,data/map1.bmp
871.5,316,43381.038441,878,1,1,1,0,data/map1.bmp
578.5,340,43385.998899,733,4,2,0,0,data/map1.bmp
341,338,43390.344744,491,4,1,0,0,data/map1.bmp
746,317,43394.610905,746,1,1,1,0,data/map2.bmp
201.0,147,43396.760049,353,4,2,0,0,data/map1.bmp
650.0,287,43400.485558,752,4,1,1,0,data/map2.bmp
979,312,43404.686014,1079,4,1,1,0,data/map1.bmp
881.5,297,43409.08444,932,4,0,1,0,data/map1.bmp
700,298,43412.940882,750,4,0,1,0,data/map2.bmp
979.5,291,43416.930137,983,4,0,1,0,data/map1.bmp
797.5,303,43421.246004,849,4,1,1,0,data/map2.bmp
754.5,270,43424.820607,755,4,0,1,0,data/map2.bmp
745.0,318,43428.696261,796,2,1,1,0,data/map2.bmp
263.0,329,43433.507277,420,4,0,0,0,data/map1.bmp
798,308,43437.332105,798,2,1,1,0,data/map2.bmp
103.5,359,43442.221196,259,4,2,0,0,data/map2.bmp
386.5,474,43448.873395,541,4,1,0,0,data/map1.bmp
29.5,390,43453.870905,209,4,1,0,0,data/map2.bmp
932,298,43457.818249,932,4,1,1,0,data/map1.bmp
920.5,350,43462.619592,921,2,2,1,0,data/map1.bmp
960.0,400,43468.111884,961,4,0,1,0,data/map1.bmp
822.5,320,43472.880298,877,4,1,1,0,data/map1.bmp
879.5,302,43476.81073,881,1,1,1,0,data/map1.bmp
282.5,358,43481.710675,436,2,2,0,0,data/map1.bmp
979.5,305,43485.659458,1030,2,2,1,0,data/map1.bmp
848.5,302,43489.406584,849,1,1,1,0,data/map2.bmp
747,310,43493.73262,747,4,2,1,0,data/map2.bmp
781.0,293,43497.419005,783,1,1,1,0,data/map1.bmp
786.5,274,43500.958736,787,1,1,1,0,data/map1.bmp
753,283,43505.018599,753,2,1,1,0,data/map2.bmp
753,283,43508.626646,803,2,1,1,0,data/map2.bmp
802.0,281,43512.203227,803,4,2,1,0,data/map2.bmp
840.0,344,43516.842213,891,4,0,1,0,data/map2.bmp
786,365,43521.132267,786,2,1,1,0,data/map2.bmp
754.5,520,43528.008904,755,1,1,1,0,data/map2.bmp
278.0,294,43531.934635,430,4,1,0,0,data/map1.bmp
143.0,335,43536.079766,306,4,2,0,0,data/map2.bmp
996.5,465,43542.52089,998,4,0,1,0,data/map1.bmp
699.5,299,43546.251564,750,2,1,1,0,data/map2.bmp
781.5,299,43550.694348,782,4,0,1,0,data/map1.bmp
730.0,359,43555.555905,788,4,1,1,0,data/map2.bmp
834,287,43559.282752,834,1,1,1,0,data/map1.bmp
381.5,304,43563.356192,532,4,2,0,0,data/map1.bmp
237.0,383,43568.744096,388,4,1,0,0,data/map1.bmp
893.0,523,43575.814919,1005,4,0,1,0,data/map2.bmp
55.0,296,43580.03743,206,4,0,0,0,data/map2.bmp
809,413,43585.350484,809,1,1,1,0,data/map1.bmp
796.5,309,43589.304477,898,4,1,1,0,data/map2.bmp
201.0,296,43593.527653,354,4,2,0,0,data/map2.bmp
943,493,43599.731945,993,2,2,1,0,data/map1.bmp
852,285,43603.859648,852,4,2,1,0,data/map2.bmp
654,275,43607.41464,754,2,1,1,0,data/map2.bmp
765.5,553,43614.538945,799,4,1,1,0,data/map2.bmp
976.5,317,43619.070664,1028,2,2,1,0,data/map1.bmp
734.0,281,43622.717062,785,1,1,1,0,data/map1.bmp
695.0,318,43626.707554,746,4,0,1,0,data/map2.bmp
787,274,43630.270597,787,1,1,1,0,data/map1.bmp
46,278,43634.3773,196,4,0,0,0,data/map2.bmp
722.5,333,43638.714997,775,4,0,1,0,data/map1.bmp
791,343,43643.406747,841,4,2,1,0,data/map2.bmp
878.5,451,43649.385239,1001,4,1,1,0,data/map1.bmp
738,606,43657.06344,788,1,1,1,0,data/map2.bmp
754,279,43660.575795,754,2,1,1,0,data/map2.bmp
751.0,284,43664.200329,803,2,1,1,0,data/map2.bmp
872.5,334,43668.949905,925,2,2,1,0,data/map1.bmp
701,291,43672.676614,801,4,1,1,0,data/map2.bmp
295.0,324,43677.503956,451,4,1,0,0,data/map1.bmp
770.0,591,43685.636994,873,4,0,1,0,data/map1.bmp
799.5,284,43689.320065,803,4,1,1,0,data/map2.bmp
748,307,43693.034824,748,1,1,1,0,data/map2.bmp
103,350,43697.816076,253,4,0,0,0,data/map2.bmp
734.5,423,43703.65975,887,4,2,0,0,data/map1.bmp
777.5,409,43708.782901,778,1,1,1,0,data/map2.bmp
733.0,289,43713.049319,784,1,1,1,0,data/map1.bmp
801,290,43716.775343,801,2,1,1,0,data/map2.bmp
1029,311,43720.899523,1029,2,2,1,0,data/map1.bmp
1220,356,43726.021825,1220,4,2,1,0,data/map1.bmp
833.0,286,43729.786518,834,1,1,1,0,data/map1.bmp
748.5,300,43734.034343,749,4,0,1,0,data/map2.bmp
960.5,358,43738.522266,1070,2,2,1,0,data/map1.bmp
932,299,43742.947099,932,4,0,1,0,data/map1.bmp
958.0,354,43747.990433,1021,2,2,1,0,data/map1.bmp
958.0,378,43752.950959,1066,4,1,1,0,data/map1.bmp
804.5,341,43757.400681,923,4,1,1,0,data/map1.bmp
718.5,355,43761.995552,738,1,1,1,0,data/map2.bmp
698.5,300,43765.694529,749,1,1,1,0,data/map2.bmp
965.0,318,43770.363646,978,4,1,1,0,data/map1.bmp
796.5,298,43774.251027,800,4,0,1,0,data/map2.bmp
756.0,403,43779.694847,811,4,0,1,0,data/map1.bmp
1047.0,416,43785.767503,1108,4,1,1,0,data/map1.bmp
1086.5,388,43791.233911,1164,4,2,1,0,data/map1.bmp
818.0,331,43795.660379,925,4,0,1,0,data/map1.bmp
837.0,442,43801.747373,903,1,1,1,0,data/map1.bmp
330.5,353,43806.301566,485,4,0,0,0,data/map1.bmp
835.5,276,43810.31463,836,1,1,1,0,data/map1.bmp
864.5,362,43815.03463,919,4,1,1,0,data/map1.bmp
791.0,311,43819.262777,797,1,1,1,0,data/map2.bmp
975.0,329,43823.4182,976,2,2,1,0,data/map1.bmp
881.5,280,43827.485988,885,1,1,1,0,data/map1.bmp
802.0,365,43831.898016,818,1,1,1,0,data/map1.bmp
137.5,327,43836.596724,289,4,1,0,0,data/map1.bmp
783.5,281,43840.410964,885,4,0,1,0,data/map1.bmp
782.5,318,43844.597219,796,1,1,1,0,data/map2.bmp
761,241,43847.47683,761,4,0,1,0,data/map2.bmp
848,305,43851.806077,848,4,0,1,0,data/map2.bmp
948.5,396,43857.188686,1012,2,2,1,0,data/map1.bmp
1113.0,376,43862.424475,1166,4,2,1,0,data/map1.bmp
705.5,266,43866.003468,756,4,0,1,0,data/map2.bmp
1025,333,43870.496273,1025,2,2,1,0,data/map1.bmp
749,303,43874.210218,749,1,1,1,0,data/map2.bmp
852.5,435,43879.996895,954,4,1,1,0,data/map1.bmp
786,276,43884.240381,786,4,0,1,0,data/map1.bmp
23.0,218,43886.883716,174,4,2,0,0,data/map2.bmp
849.5,297,43890.960278,850,1,1,1,0,data/map2.bmp
883.5,288,43894.688228,884,2,2,1,0,data/map1.bmp
730.5,536,43901.743097,852,4,0,1,0,data/map2.bmp
1076,325,43906.32533,1076,2,2,1,0,data/map1.bmp
191,210,43908.994879,341,4,0,0,0,data/map1.bmp
631.5,762,43918.375262,657,1,1,1,0,data/map2.bmp
838,269,43921.959971,838,1,1,1,0,data/map1.bmp
898.0,300,43926.232078,949,4,1,1,0,data/map2.bmp
787.5,326,43930.280103,844,4,2,1,0,data/map2.bmp
782,385,43935.364768,832,4,0,1,0,data/map2.bmp
808.5,408,43940.936172,910,4,0,1,0,data/map1.bmp
688.5,353,43945.709376,739,4,0,1,0,data/map2.bmp
923.5,549,43953.126249,1032,4,1,1,0,data/map1.bmp
984,286,43957.367465,984,2,2,1,0,data/map1.bmp
101.5,282,43961.041122,253,4,2,0,0,data/map2.bmp
383.5,613,43969.537415,540,4,2,0,0,data/map1.bmp
910.5,481,43975.599162,963,4,1,1,0,data/map2.bmp
685.5,352,43980.242558,739,2,1,1,0,data/map2.bmp
943.5,394,43985.615333,1013,4,1,1,0,data/map1.bmp
780.0,596,43992.95228,790,1,1,1,0,data/map2.bmp
834.5,284,43996.647961,835,1,1,1,0,data/map1.bmp
880.5,295,44000.651974,882,4,0,1,0,data/map1.bmp
730.0,377,44005.655019,784,4,1,1,0,data/map2.bmp
809.5,581,44013.326171,825,1,1,1,0,data/map1.bmp
698,305,44017.240978,748,4,2,1,0,data/map2.bmp
204.5,338,44021.861143,359,4,2,0,0,data/map2.bmp
920.5,353,44026.868334,971,4,2,1,0,data/map1.bmp
1120,357,44031.548487,1170,4,1,1,0,data/map1.bmp
70.5,195,44034.417301,221,4,1,0,0,data/map2.bmp
107.5,335,44039.090404,259,4,2,0,0,data/map2.bmp
91.5,279,44042.802638,244,4,2,0,0,data/map2.bmp
801,293,44046.451503,801,2,1,1,0,data/map2.bmp
813.0,457,44052.565719,918,4,2,1,0,data/map2.bmp
812.0,339,44056.929995,874,4,0,1,0,data/map1.bmp
822.0,351,44061.538804,839,2,1,1,0,data/map2.bmp
921.5,339,44066.24135,924,2,2,1,0,data/map1.bmp
869.5,338,44070.461026,874,1,1,1,0,data/map1.bmp
873.0,378,44075.36479,884,2,1,1,0,data/map2.bmp
825.5,323,44080.002105,877,4,1,1,0,data/map1.bmp
968.0,353,44084.616429,971,4,1,1,0,data/map1.bmp
303.5,266,44088.676669,454,4,2,0,0,data/map2.bmp
665.5,853,44099.400609,721,1,1,1,0,data/map1.bmp
847.5,422,44105.51544,907,4,1,1,0,data/map1.bmp
876.5,563,44113.107158,879,1,1,1,0,data/map1.bmp
747.0,303,44116.773873,749,1,1,1,0,data/map2.bmp
765.5,613,44125.068804,819,4,0,1,0,data/map1.bmp
328.5,342,44129.994918,484,4,2,0,0,data/map1.bmp
739,354,44134.548503,739,1,1,1,0,data/map2.bmp
916.5,374,44139.234548,917,2,2,1,0,data/map1.bmp
832.5,292,44143.497427,833,1,1,1,0,data/map1.bmp
890.0,339,44147.762378,892,4,0,1,0,data/map2.bmp
755.5,265,44151.26706,806,4,2,1,0,data/map2.bmp
969.0,355,44156.306951,970,4,1,1,0,data/map1.bmp
906,266,44159.831319,906,4,0,1,0,data/map2.bmp
704,279,44163.504405,754,4,2,1,0,data/map2.bmp
744.0,279,44167.627051,754,4,0,1,0,data/map2.bmp
798.0,295,44171.159885,900,4,2,1,0,data/map2.bmp
697.5,308,44175.067082,798,4,2,1,0,data/map2.bmp
748.5,288,44179.23279,752,4,0,1,0,data/map2.bmp
413.0,419,44184.962595,590,4,0,0,0,data/map1.bmp
74,195,44187.360462,224,4,2,0,0,data/map2.bmp
157.5,320,44191.854804,309,4,2,0,0,data/map2.bmp
736.5,344,44196.379343,791,1,1,1,0,data/map2.bmp
203.0,282,44200.053996,354,4,1,0,0,data/map2.bmp
841.5,439,44205.953261,954,4,1,1,0,data/map1.bmp
832.5,288,44209.79653,834,4,0,1,0,data/map1.bmp
590.5,488,44216.53955,741,4,2,0,0,data/map1.bmp
780.5,368,44221.569626,836,4,1,1,0,data/map2.bmp
853,443,44227.540773,853,1,1,1,0,data/map1.bmp
818.0,364,44231.968142,819,1,1,1,0,data/map1.bmp
1026.5,297,44236.457817,1032,4,2,1,0,data/map1.bmp
152.5,361,44241.330713,306,4,0,0,0,data/map2.bmp
974.5,332,44245.691969,975,2,2,1,0,data/map1.bmp
977.5,318,44250.37803,1028,4,1,1,0,data/map1.bmp
817.5,472,44256.502002,965,4,1,1,0,data/map2.bmp
690.0,343,44261.245738,741,4,0,1,0,data/map2.bmp
825,330,44265.78325,825,1,1,1,0,data/map1.bmp
988,516,44272.942117,1038,4,1,1,0,data/map1.bmp
699.5,298,44276.747174,750,4,0,1,0,data/map2.bmp
257.0,420,44282.170931,409,4,2,0,0,data/map2.bmp
913.5,373,44287.404155,917,4,0,1,0,data/map1.bmp
756,265,44291.029506,756,4,0,1,0,data/map2.bmp
808,259,44294.46285,808,4,0,1,0,data/map2.bmp
882.5,317,44299.050952,896,4,2,1,0,data/map2.bmp
756,268,44302.44768,806,1,1,1,0,data/map2.bmp
807,264,44305.838791,807,1,1,1,0,data/map2.bmp
827.5,310,44309.757298,829,1,1,1,0,data/map1.bmp
1083,291,44314.029687,1083,2,2,1,0,data/map1.bmp
829,310,44318.15633,829,4,0,1,0,data/map1.bmp
806.0,592,44326.110701,823,1,1,1,0,data/map1.bmp
746.5,306,44330.145971,798,4,1,1,0,data/map2.bmp
950.0,430,44336.169247,1055,4,1,1,0,data/map1.bmp
824.0,332,44340.857998,925,2,2,1,0,data/map1.bmp
885,280,44344.623785,885,1,1,1,0,data/map1.bmp
485.0,322,44349.289073,638,4,2,0,0,data/map1.bmp
222.5,337,44353.653089,379,4,1,0,0,data/map1.bmp
932,296,44357.951166,932,2,2,1,0,data/map1.bmp
54.0,270,44361.590003,205,4,2,0,0,data/map2.bmp
823.5,326,44365.813684,826,4,0,1,0,data/map1.bmp
747,310,44370.175287,747,4,2,1,0,data/map2.bmp
1211.5,387,44375.668134,1214,4,2,1,0,data/map1.bmp
783,290,44379.393142,783,1,1,1,0,data/map1.bmp
821,353,44384.144353,821,1,1,1,0,data/map1.bmp
851,291,44387.808564,851,2,1,1,0,data/map2.bmp
748.0,301,44391.467166,799,1,1,1,0,data/map2.bmp
1166.5,369,44396.637785,1268,4,2,1,0,data/map1.bmp
913,391,44402.009104,913,4,0,1,0,data/map1.bmp
805,274,44405.406728,805,1,1,1,0,data/map2.bmp
1155,431,44411.514338,1255,4,2,1,0,data/map1.bmp
813,391,44416.603155,863,1,1,1,0,data/map1.bmp
157.5,326,44420.718839,309,4,2,0,0,data/map2.bmp
840.0,310,44425.110359,897,4,1,1,0,data/map2.bmp
222.5,320,44429.364717,374,4,0,0,0,data/map1.bmp
806,265,44432.740708,806,1,1,1,0,data/map2.bmp
236.5,384,44437.920188,391,4,1,0,0,data/map1.bmp
792.0,325,44442.444922,794,4,0,1,0,data/map2.bmp
147.0,278,44446.106368,300,4,2,0,0,data/map2.bmp
749,303,44450.415658,849,4,2,1,0,data/map2.bmp
287.0,438,44456.292291,441,4,1,0,0,data/map1.bmp
870.5,329,44460.89038,876,2,2,1,0,data/map1.bmp
